25, 25, 1, 42, 60, 0, 1, 0, 0, 0
27, 27, 1, 30, 60, 0, 1, 0, 0, 0
44, 44, 1, 32, 60, 0, 1, 0, 0, 0
34, 34, 1, 52, 60, 0, 1, 0, 0, 0
78, 78, 1, 46, 60, 0, 1, 0, 0, 0
121, 121, 1, 47, 60, 0, 1, 0, 0, 0
35, 35, 1, 32, 60, 0, 1, 0, 0, 0
59, 59, 1, 46, 60, 0, 1, 0, 0, 0
71, 71, 1, 30, 60, 0, 1, 0, 0, 0
53, 53, 1, 30, 60, 0, 1, 0, 0, 0
