93, 28, 2, 85, 60, 0, 3, 0, 0, 0
289, 57, 3, 188, 60, 0, 3, 0, 0, 0
168, 32, 2, 99, 60, 0, 3, 0, 0, 0
89, 17, 3, 78, 60, 0, 3, 0, 0, 0
149, 61, 1, 118, 60, 0, 3, 0, 0, 0
107, 54, 1, 77, 60, 0, 3, 0, 0, 0
115, 40, 2, 83, 60, 0, 3, 0, 0, 0
154, 33, 3, 93, 60, 0, 3, 0, 0, 0
290, 67, 1, 151, 60, 0, 3, 0, 0, 0
81, 38, 2, 83, 60, 0, 3, 0, 0, 0
